order_id,customer,amount,date,status
ORD-007757,Sarah Martinez,652.23,2024-01-19,shipped
ORD-007758,Elizabeth Williams,124.31,2023-09-30,cancelled
ORD-007759,Charles Miller,809.11,2023-10-30,shipped
ORD-007760,Karen Brown,1192.54,2023-01-30,delivered
ORD-007761,Joseph Rodriguez,84.83,2024-06-16,cancelled
ORD-007762,Jessica Johnson,27189.58,2023-11-08,shipped
ORD-007763,David Johnson,1711.28,2023-02-24,pending
ORD-007764,Susan Garcia,1662.72,2023-06-17,pending
ORD-007765,Mary Miller,1717.38,2024-11-12,pending
ORD-007766,John Brown,951.3,2023-08-11,delivered
ORD-007767,Richard Smith,1590.77,2024-10-24,delivered
ORD-007768,Elizabeth Davis,1661.13,2023-12-03,delivered
ORD-007769,David Garcia,1551.82,2024-02-18,shipped
ORD-007770,Joseph Williams,973.48,2024-09-26,pending
ORD-007771,Sarah Smith,1807.19,2024-09-10,delivered
ORD-007772,William Rodriguez,108.47,2024-11-03,pending
ORD-007773,Karen Smith,1476.73,2023-06-11,delivered
ORD-007774,John Jones,158.47,2023-05-11,delivered
ORD-007775,Charles Brown,88.36,2024-06-12,pending
ORD-007776,Charles Johnson,245.39,2023-10-30,shipped
ORD-007777,Michael Davis,362.65,2023-04-16,shipped
ORD-007778,John Brown,1769.72,2024-05-29,cancelled
ORD-007779,John Smith,1475.47,2023-06-08,cancelled
ORD-007780,David Davis,752.66,2023-09-22,shipped
ORD-007781,Jessica Davis,41324.42,2024-09-24,shipped
ORD-007782,Linda Johnson,1097.58,2023-03-22,pending
ORD-007783,Joseph Brown,1563.08,2023-11-27,pending
ORD-007784,David Davis,1538.49,2024-03-17,pending
ORD-007785,Jessica Miller,1710.8,2023-01-11,delivered
ORD-007786,Michael Johnson,916.96,2023-05-17,delivered
ORD-007787,Mary Johnson,1902.18,2024-07-10,shipped
ORD-007788,William Martinez,664.24,2023-02-22,pending
ORD-007789,Barbara Rodriguez,1636.38,2023-07-05,delivered
ORD-007790,Joseph Jones,1155.43,2024-06-02,cancelled
ORD-007791,Elizabeth Brown,747.97,2024-01-03,pending
ORD-007792,Sarah Johnson,1240.17,2024-03-09,pending
ORD-007793,John Johnson,723.94,2023-06-03,delivered
ORD-007794,Karen Jones,590.77,2024-03-14,shipped
ORD-007795,Richard Williams,41312.16,2024-01-04,shipped
ORD-007796,Susan Garcia,1789.77,2023-01-28,shipped
ORD-007797,Elizabeth Davis,1249.95,2023-08-06,cancelled
ORD-007798,Linda Martinez,1515.37,2024-02-17,pending
ORD-007799,William Smith,1348.32,2023-03-29,delivered
ORD-007800,Patricia Rodriguez,1183.53,2023-08-13,cancelled
ORD-007801,Susan Williams,415.41,2023-12-14,shipped
ORD-007802,Karen Williams,1783.27,2023-02-05,delivered
ORD-007803,James Johnson,1383.83,2024-10-26,cancelled
ORD-007804,Mary Jones,643.26,2023-10-06,shipped
ORD-007805,David Johnson,1893.4,2023-02-01,cancelled
ORD-007806,Thomas Davis,1515.13,2023-06-27,cancelled
ORD-007807,Jessica Smith,1782.53,2023-09-05,pending
ORD-007808,James Jones,36259.4,2023-09-07,pending
ORD-007809,David Martinez,102.35,2023-04-18,cancelled
ORD-007810,Michael Garcia,782.03,2023-05-19,shipped
ORD-007811,William Johnson,13195.51,2023-11-14,delivered
ORD-007812,Michael Davis,27.93,2023-11-05,delivered
ORD-007813,David Williams,1732.07,2024-08-04,cancelled
ORD-007814,Barbara Williams,1198.17,2024-01-27,delivered
ORD-007815,Thomas Williams,992.32,2023-07-13,shipped
ORD-007816,Robert Johnson,157.14,2024-08-28,shipped
ORD-007817,Mary Johnson,1829.78,2023-03-19,delivered
ORD-007818,Joseph Smith,789.34,2023-08-31,delivered
ORD-007819,Karen Garcia,15450.95,2024-10-21,cancelled
ORD-007820,John Davis,1834.13,2023-04-07,shipped
ORD-007821,Joseph Davis,48633.98,2024-10-21,pending
ORD-007822,Robert Miller,596.16,2023-06-11,shipped
ORD-007823,Karen Brown,617.41,2023-08-04,cancelled
ORD-007824,William Rodriguez,181.53,2024-06-16,cancelled
ORD-007825,James Smith,1574.4,2023-08-14,pending
ORD-007826,Jessica Brown,50.76,2023-04-30,delivered
ORD-007827,Elizabeth Garcia,1395.51,2024-05-19,cancelled
ORD-007828,Thomas Williams,1985.86,2023-04-11,cancelled
ORD-007829,Linda Smith,16572.15,2023-11-30,cancelled
ORD-007830,Sarah Jones,1925.35,2023-11-07,delivered
ORD-007831,Michael Smith,469.05,2024-07-03,delivered
ORD-007832,David Williams,630.07,2023-07-29,pending
ORD-007833,Jessica Jones,32766.18,2023-12-18,shipped
ORD-007834,Jennifer Johnson,744.66,2023-05-24,delivered
ORD-007835,John Garcia,1219.5,2024-07-21,cancelled
ORD-007836,William Brown,358.92,2023-10-25,shipped
ORD-007837,Robert Johnson,1757.82,2023-07-27,cancelled
ORD-007838,John Davis,404.24,2024-09-18,shipped
ORD-007839,Jennifer Martinez,1327.16,2024-01-08,shipped
ORD-007840,Barbara Smith,983.09,2024-03-11,delivered
ORD-007841,Charles Jones,423.34,2024-06-21,shipped
ORD-007842,Sarah Jones,1663.15,2023-08-28,shipped
ORD-007843,Elizabeth Johnson,487.17,2023-03-11,cancelled
ORD-007844,Susan Brown,542.79,2024-06-18,cancelled
ORD-007845,Jessica Davis,34083.56,2023-10-03,pending
ORD-007846,John Martinez,721.1,2023-04-18,cancelled
ORD-007847,Mary Smith,1882.15,2023-12-19,pending
ORD-007848,Robert Jones,189.6,2023-10-02,pending
ORD-007849,John Smith,604.7,2023-10-07,delivered
ORD-007850,Thomas Rodriguez,528.11,2024-03-24,cancelled
ORD-007851,Richard Rodriguez,52.16,2024-06-09,shipped
ORD-007852,Richard Williams,647.73,2023-01-06,delivered
ORD-007853,Joseph Davis,542.74,2023-02-28,shipped
ORD-007854,James Martinez,1498.64,2024-03-27,shipped
ORD-007855,Charles Johnson,777.11,2023-01-21,cancelled
ORD-007856,Sarah Davis,1734.55,2024-09-14,shipped
ORD-007857,Patricia Davis,1771.1,2023-02-26,cancelled
ORD-007858,Robert Johnson,538.67,2023-02-04,pending
ORD-007859,Robert Smith,975.66,2023-12-22,cancelled
ORD-007860,Linda Garcia,614.21,2023-01-02,shipped
ORD-007861,William Williams,309.94,2023-04-13,cancelled
ORD-007862,Joseph Jones,1734.06,2024-05-15,pending
ORD-007863,Elizabeth Martinez,1319.78,2024-02-01,delivered
ORD-007864,Jessica Rodriguez,12065.11,2023-11-06,pending
ORD-007865,Charles Martinez,1446.74,2023-04-01,delivered
ORD-007866,Barbara Jones,857.08,2024-08-08,pending
ORD-007867,William Jones,33456.95,2024-02-14,cancelled
ORD-007868,Robert Davis,1170.72,2024-11-19,delivered
ORD-007869,Jessica Davis,858.35,2024-09-29,shipped
ORD-007870,Sarah Martinez,1476.32,2023-06-07,cancelled
ORD-007871,Joseph Williams,1122.81,2024-02-29,cancelled
ORD-007872,Elizabeth Miller,32.26,2023-06-13,cancelled
ORD-007873,William Brown,682.22,2024-04-07,cancelled
ORD-007874,Jennifer Rodriguez,425.91,2023-01-08,shipped
ORD-007875,Linda Jones,1402.19,2024-05-14,pending
ORD-007876,Robert Johnson,23681.9,2023-01-22,delivered
ORD-007877,Linda Miller,690.2,2023-02-07,pending
ORD-007878,Robert Garcia,1486.0,2024-04-21,delivered
ORD-007879,Thomas Smith,53.34,2024-10-16,shipped
ORD-007880,Sarah Smith,19613.7,2023-06-25,pending
ORD-007881,Mary Brown,530.3,2023-12-17,shipped
ORD-007882,Sarah Miller,287.23,2024-02-24,pending
ORD-007883,David Martinez,1802.62,2023-12-20,delivered
ORD-007884,William Johnson,1971.75,2024-03-06,pending
ORD-007885,Jessica Johnson,690.37,2023-11-24,pending
ORD-007886,Mary Smith,794.35,2023-11-03,delivered
ORD-007887,Joseph Martinez,108.02,2023-10-26,shipped
ORD-007888,Charles Jones,843.75,2023-01-29,cancelled
ORD-007889,Patricia Smith,1616.3,2023-05-17,shipped
ORD-007890,Jessica Jones,37922.78,2023-02-11,delivered
ORD-007891,Charles Brown,365.69,2023-05-19,delivered
ORD-007892,Joseph Garcia,364.63,2023-05-30,pending
ORD-007893,Mary Jones,944.25,2024-02-01,shipped
ORD-007894,Joseph Brown,170.05,2023-10-23,shipped
ORD-007895,Jessica Garcia,56.78,2023-11-28,shipped
ORD-007896,Thomas Brown,685.91,2023-10-26,cancelled
ORD-007897,David Miller,1783.89,2024-07-11,pending
ORD-007898,Sarah Jones,1294.74,2023-06-28,cancelled
ORD-007899,Mary Rodriguez,1299.85,2023-07-09,delivered
ORD-007900,Richard Rodriguez,1791.18,2024-10-27,pending
ORD-007901,Joseph Smith,855.12,2024-06-23,shipped
ORD-007902,Karen Martinez,323.54,2024-08-27,pending
ORD-007903,Michael Williams,168.19,2024-07-04,pending
ORD-007904,Jennifer Garcia,1010.39,2023-01-11,delivered
ORD-007905,Susan Martinez,921.03,2023-02-08,delivered
ORD-007906,Mary Martinez,1765.37,2023-05-29,pending
ORD-007907,Thomas Johnson,378.39,2023-01-18,pending
ORD-007908,Linda Jones,613.44,2024-01-08,delivered
ORD-007909,Mary Johnson,1532.17,2023-05-31,delivered
ORD-007910,Linda Garcia,420.34,2024-07-10,cancelled
ORD-007911,Karen Davis,370.33,2023-02-03,delivered
ORD-007912,William Jones,1116.93,2023-08-01,shipped
ORD-007913,Thomas Johnson,304.28,2024-08-11,shipped
ORD-007914,Karen Rodriguez,911.05,2023-05-06,cancelled
ORD-007915,Linda Williams,1486.61,2023-05-13,pending
ORD-007916,John Jones,1763.32,2024-07-06,pending
ORD-007917,Joseph Johnson,1067.14,2024-07-21,delivered
ORD-007918,Jessica Miller,1319.26,2024-04-13,cancelled
ORD-007919,Linda Rodriguez,897.0,2023-11-03,pending
ORD-007920,Linda Johnson,1703.82,2024-01-24,shipped
ORD-007921,James Miller,1772.17,2023-03-26,shipped
ORD-007922,David Jones,1143.98,2023-01-02,cancelled
ORD-007923,Joseph Johnson,1324.54,2023-04-14,shipped
ORD-007924,Elizabeth Smith,712.27,2024-07-31,cancelled
ORD-007925,Sarah Garcia,1518.1,2024-01-07,delivered
ORD-007926,Thomas Brown,30586.7,2023-08-14,pending
ORD-007927,John Williams,183.39,2024-04-27,pending
ORD-007928,Thomas Garcia,1406.57,2023-02-24,delivered
ORD-007929,Robert Garcia,181.29,2024-04-30,shipped
ORD-007930,Linda Garcia,38421.31,2023-06-08,delivered
ORD-007931,William Rodriguez,1672.73,2023-08-29,shipped
ORD-007932,Patricia Johnson,874.55,2024-04-02,pending
ORD-007933,Charles Miller,157.4,2023-04-06,pending
ORD-007934,Karen Jones,956.11,2024-02-02,cancelled
ORD-007935,Jessica Davis,932.78,2024-10-10,delivered
ORD-007936,Linda Brown,666.39,2023-08-31,shipped
ORD-007937,Richard Martinez,348.51,2023-12-16,pending
ORD-007938,Jennifer Smith,503.48,2023-03-28,delivered
ORD-007939,Barbara Davis,1039.39,2023-03-24,shipped
ORD-007940,Richard Williams,1637.38,2024-10-12,shipped
ORD-007941,David Williams,906.48,2023-02-21,pending
ORD-007942,Thomas Martinez,891.8,2024-07-16,delivered
ORD-007943,William Johnson,1661.68,2024-10-24,shipped
ORD-007944,Thomas Smith,18007.21,2023-08-02,delivered
ORD-007945,Robert Martinez,672.89,2023-08-12,delivered
ORD-007946,Elizabeth Rodriguez,1859.75,2024-05-16,shipped
ORD-007947,Charles Rodriguez,759.86,2023-07-19,pending
ORD-007948,Karen Jones,272.36,2023-05-23,cancelled
ORD-007949,Joseph Brown,1184.03,2024-03-22,delivered
ORD-007950,Charles Garcia,1368.15,2024-09-17,shipped
ORD-007951,James Johnson,428.39,2023-01-07,delivered
ORD-007952,Robert Garcia,7577.64,2023-09-22,shipped
ORD-007953,Barbara Brown,1266.62,2024-11-22,shipped
ORD-007954,Elizabeth Rodriguez,394.4,2024-11-22,delivered
ORD-007955,Mary Garcia,1823.16,2023-11-26,shipped
ORD-007956,Susan Jones,648.58,2023-09-12,pending
ORD-007957,Sarah Miller,659.03,2023-11-21,delivered
ORD-007958,Jennifer Miller,1421.09,2024-11-11,shipped
ORD-007959,Thomas Johnson,1344.78,2024-11-23,shipped
ORD-007960,Karen Brown,1566.36,2024-01-02,cancelled
ORD-007961,Mary Rodriguez,370.73,2023-01-07,shipped
ORD-007962,Jennifer Brown,1657.41,2024-05-13,cancelled
ORD-007963,Charles Williams,181.84,2024-08-25,pending
ORD-007964,Robert Williams,1122.26,2023-11-07,pending
ORD-007965,Joseph Martinez,195.49,2023-04-02,cancelled
ORD-007966,James Williams,16208.68,2024-02-25,delivered
ORD-007967,John Johnson,868.45,2024-06-29,delivered
ORD-007968,James Miller,209.71,2023-07-19,pending
ORD-007969,Robert Brown,1505.53,2023-04-02,shipped
ORD-007970,Patricia Brown,106.35,2023-01-19,shipped
ORD-007971,Elizabeth Davis,1655.3,2023-07-28,cancelled
ORD-007972,Susan Davis,509.52,2024-03-05,shipped
ORD-007973,Elizabeth Garcia,566.18,2024-03-12,cancelled
ORD-007974,Karen Brown,1815.51,2024-01-25,cancelled
ORD-007975,James Martinez,1013.13,2024-08-12,pending
ORD-007976,Elizabeth Johnson,1283.74,2024-08-01,pending
ORD-007977,Richard Williams,777.3,2024-09-19,cancelled
ORD-007978,Joseph Davis,1151.45,2023-11-22,shipped
ORD-007979,Joseph Brown,41012.46,2024-03-26,shipped
ORD-007980,John Johnson,65.71,2023-08-29,shipped
ORD-007981,Richard Jones,831.7,2024-11-02,delivered
ORD-007982,Thomas Rodriguez,158.78,2023-06-11,cancelled
ORD-007983,Linda Jones,16482.24,2023-11-11,delivered
ORD-007984,Mary Martinez,17.19,2023-08-11,delivered
ORD-007985,Elizabeth Garcia,1075.45,2023-04-24,cancelled
ORD-007986,Robert Johnson,1548.89,2023-08-03,pending
ORD-007987,John Johnson,908.03,2023-07-16,pending
ORD-007988,James Miller,83.71,2024-08-21,shipped
ORD-007989,William Williams,872.84,2024-05-19,shipped
ORD-007990,Charles Davis,1901.58,2023-10-24,shipped
ORD-007991,William Davis,1240.54,2023-04-29,delivered
ORD-007992,Mary Garcia,1226.35,2023-09-14,pending
ORD-007993,Jennifer Williams,309.23,2024-11-16,cancelled
ORD-007994,Linda Williams,1565.52,2023-08-02,shipped
ORD-007995,Elizabeth Brown,5036.21,2023-01-19,pending
ORD-007996,Richard Miller,674.43,2024-09-07,pending
ORD-007997,Richard Brown,1578.97,2023-02-26,delivered
ORD-007998,Patricia Jones,377.85,2023-02-03,cancelled
ORD-007999,Patricia Brown,1806.4,2023-06-08,shipped
ORD-008000,Charles Rodriguez,1673.34,2024-04-19,cancelled
ORD-008001,John Garcia,784.28,2024-01-01,shipped
ORD-008002,Jennifer Rodriguez,1293.96,2024-06-05,delivered
ORD-008003,Mary Johnson,1930.31,2024-04-07,cancelled
ORD-008004,Thomas Jones,1896.6,2024-09-02,pending
ORD-008005,Richard Miller,1510.92,2024-09-06,cancelled
ORD-008006,Susan Garcia,1351.72,2023-10-07,delivered
ORD-008007,Richard Davis,1370.49,2023-01-07,shipped
ORD-008008,Jessica Martinez,31181.74,2023-02-05,cancelled
ORD-008009,Patricia Jones,1177.3,2023-03-30,cancelled
ORD-008010,James Johnson,296.0,2023-05-18,delivered
ORD-008011,David Miller,1965.03,2024-09-20,delivered
ORD-008012,David Garcia,770.48,2023-05-02,cancelled
ORD-008013,James Davis,331.43,2023-04-24,delivered
ORD-008014,John Rodriguez,80.71,2023-09-24,shipped
ORD-008015,Karen Rodriguez,1286.78,2023-10-22,delivered
ORD-008016,Richard Smith,1001.84,2024-02-19,pending
ORD-008017,Elizabeth Smith,1400.14,2024-06-05,cancelled
ORD-008018,Thomas Brown,1425.46,2024-08-01,pending
ORD-008019,Richard Williams,1653.84,2024-04-03,pending
ORD-008020,David Rodriguez,883.69,2023-12-02,delivered
ORD-008021,David Garcia,900.23,2024-07-18,cancelled
ORD-008022,John Rodriguez,1047.68,2024-06-02,shipped
ORD-008023,Joseph Martinez,11.68,2024-02-21,shipped
ORD-008024,Mary Johnson,711.27,2024-11-04,shipped
ORD-008025,Thomas Davis,1054.3,2023-04-11,pending
ORD-008026,Richard Rodriguez,538.8,2024-09-14,delivered
ORD-008027,Karen Brown,33.78,2024-01-21,cancelled
ORD-008028,Patricia Johnson,945.6,2023-05-30,delivered
ORD-008029,Susan Miller,1245.82,2024-08-17,shipped
ORD-008030,William Brown,1915.88,2023-01-06,pending
ORD-008031,Patricia Garcia,801.59,2024-06-22,cancelled
ORD-008032,Jennifer Rodriguez,688.57,2024-03-29,cancelled
ORD-008033,Patricia Miller,1285.68,2024-05-27,cancelled
ORD-008034,Jennifer Smith,963.36,2023-11-12,cancelled
ORD-008035,Elizabeth Johnson,551.63,2024-10-02,cancelled
ORD-008036,Richard Brown,811.18,2023-08-15,pending
ORD-008037,Karen Smith,81.78,2023-01-14,pending
ORD-008038,Linda Brown,129.6,2023-06-12,shipped
ORD-008039,Karen Miller,1985.52,2024-01-21,shipped
ORD-008040,Charles Brown,1018.99,2023-01-14,shipped
ORD-008041,Jessica Williams,39676.67,2023-08-06,cancelled
ORD-008042,Jessica Garcia,10.68,2023-08-11,delivered
ORD-008043,Linda Miller,43.29,2024-03-09,shipped
ORD-008044,Linda Smith,1497.8,2024-06-13,cancelled
ORD-008045,Patricia Jones,606.39,2024-08-15,pending
ORD-008046,Patricia Miller,1303.22,2023-12-06,shipped
ORD-008047,William Brown,1675.82,2023-11-05,delivered
ORD-008048,Barbara Johnson,1113.63,2023-01-11,shipped
ORD-008049,Karen Miller,687.11,2024-04-04,cancelled
ORD-008050,Barbara Miller,152.29,2023-06-09,cancelled
ORD-008051,Patricia Brown,345.59,2024-05-18,cancelled
ORD-008052,Patricia Jones,484.2,2024-11-25,shipped
ORD-008053,Sarah Rodriguez,1593.75,2024-11-27,pending
ORD-008054,Charles Smith,123.31,2024-05-05,delivered
ORD-008055,John Garcia,1390.15,2023-01-12,pending
ORD-008056,Elizabeth Garcia,1397.23,2023-03-15,shipped
ORD-008057,Patricia Garcia,306.94,2023-08-12,delivered
ORD-008058,Sarah Martinez,1467.41,2024-03-20,cancelled
ORD-008059,Sarah Rodriguez,529.49,2023-08-12,shipped
ORD-008060,David Jones,1917.01,2023-06-16,pending
ORD-008061,Jennifer Martinez,357.03,2023-03-28,shipped
ORD-008062,Elizabeth Rodriguez,1019.62,2024-08-03,pending
ORD-008063,Barbara Williams,1904.62,2024-04-03,pending
ORD-008064,John Johnson,1945.81,2023-12-20,delivered
ORD-008065,David Garcia,1789.38,2023-04-09,cancelled
ORD-008066,Susan Garcia,1086.21,2024-07-29,cancelled
ORD-008067,Elizabeth Miller,1849.03,2023-05-20,delivered
ORD-008068,Elizabeth Rodriguez,201.51,2024-04-05,delivered
ORD-008069,Joseph Johnson,969.49,2023-09-03,delivered
ORD-008070,Barbara Johnson,1020.99,2023-12-01,pending
ORD-008071,William Smith,1158.35,2024-01-28,shipped
ORD-008072,John Brown,1764.94,2023-04-29,pending
ORD-008073,Robert Johnson,136.65,2024-05-02,delivered
ORD-008074,Jennifer Miller,394.81,2023-01-20,cancelled
ORD-008075,Joseph Brown,1192.19,2024-01-11,pending
ORD-008076,Charles Rodriguez,1495.41,2023-03-09,pending
ORD-008077,Richard Johnson,283.79,2024-03-06,pending
ORD-008078,Thomas Rodriguez,694.91,2024-06-27,delivered
ORD-008079,Robert Garcia,1895.94,2023-03-14,cancelled
ORD-008080,James Martinez,86.96,2023-10-21,cancelled
ORD-008081,Thomas Miller,1059.07,2024-06-29,pending
ORD-008082,David Rodriguez,1276.24,2024-02-04,delivered
ORD-008083,Barbara Davis,858.04,2023-08-09,delivered
ORD-008084,Karen Jones,59.29,2024-11-04,pending
ORD-008085,Thomas Davis,1168.3,2023-10-28,shipped
ORD-008086,Charles Brown,1611.16,2023-01-14,cancelled
ORD-008087,Thomas Rodriguez,1165.67,2023-12-12,pending
ORD-008088,William Rodriguez,565.12,2024-02-18,delivered
ORD-008089,David Martinez,1837.79,2024-11-23,pending
ORD-008090,Thomas Williams,573.24,2024-11-11,delivered
ORD-008091,Charles Williams,1169.91,2023-09-27,delivered
ORD-008092,Robert Rodriguez,103.77,2023-11-29,pending
ORD-008093,Mary Johnson,1078.54,2023-02-18,cancelled
ORD-008094,Robert Smith,398.63,2023-09-04,shipped
ORD-008095,Patricia Johnson,1157.15,2023-08-04,delivered
ORD-008096,Jessica Rodriguez,222.4,2024-10-03,cancelled
ORD-008097,Michael Williams,513.41,2024-11-24,shipped
ORD-008098,John Williams,1462.05,2023-12-11,delivered
ORD-008099,William Brown,783.53,2023-10-07,delivered
ORD-008100,Patricia Davis,355.57,2024-10-23,pending
ORD-008101,Charles Martinez,1162.88,2023-12-11,cancelled
ORD-008102,Elizabeth Miller,1388.01,2023-01-16,cancelled
ORD-008103,Patricia Smith,161.96,2024-11-12,pending
ORD-008104,Richard Brown,1857.52,2024-05-12,shipped
ORD-008105,James Davis,184.13,2024-10-27,cancelled
ORD-008106,Jessica Rodriguez,1826.87,2023-05-09,cancelled
ORD-008107,Joseph Brown,1421.23,2023-07-06,delivered
ORD-008108,Karen Martinez,1677.06,2023-06-17,shipped
ORD-008109,David Martinez,1191.34,2024-01-07,pending
ORD-008110,Linda Johnson,1714.68,2023-01-11,pending
ORD-008111,Charles Garcia,355.69,2024-10-30,delivered
ORD-008112,Mary Miller,1474.53,2023-02-16,cancelled
ORD-008113,Susan Brown,538.62,2023-05-17,shipped
ORD-008114,Michael Miller,261.72,2023-10-28,delivered
ORD-008115,Sarah Smith,360.92,2023-03-15,cancelled
ORD-008116,Michael Smith,1889.7,2023-06-04,cancelled
ORD-008117,Karen Johnson,1589.13,2024-07-28,shipped
ORD-008118,William Jones,181.92,2023-07-01,cancelled
ORD-008119,Susan Jones,177.93,2023-05-02,shipped
ORD-008120,William Johnson,944.76,2024-04-03,delivered
ORD-008121,Robert Davis,1724.12,2024-05-09,shipped
ORD-008122,Karen Jones,897.43,2023-07-02,cancelled
ORD-008123,Elizabeth Martinez,1458.89,2023-10-12,pending
ORD-008124,Jennifer Garcia,1886.02,2023-12-22,delivered
ORD-008125,David Williams,1138.83,2023-07-14,delivered
ORD-008126,David Brown,1619.58,2024-05-06,cancelled
ORD-008127,Jennifer Smith,924.54,2024-10-02,delivered
ORD-008128,Michael Smith,1120.76,2024-06-09,delivered
ORD-008129,William Garcia,267.81,2024-07-17,shipped
ORD-008130,Linda Williams,1668.81,2023-01-11,delivered
ORD-008131,Charles Johnson,1909.68,2023-07-03,cancelled
ORD-008132,David Davis,150.86,2023-08-19,pending
ORD-008133,Susan Johnson,982.79,2024-04-09,delivered
ORD-008134,Michael Jones,1198.53,2023-08-17,shipped
ORD-008135,William Garcia,140.29,2024-11-26,delivered
ORD-008136,Patricia Brown,226.82,2023-11-28,cancelled
ORD-008137,William Garcia,1361.49,2023-05-16,delivered
ORD-008138,Richard Brown,633.83,2024-03-25,delivered
ORD-008139,Linda Garcia,1907.55,2024-09-18,delivered
ORD-008140,Thomas Jones,1408.36,2023-08-14,pending
ORD-008141,Jessica Miller,39139.65,2023-03-04,delivered
ORD-008142,Karen Jones,552.7,2024-03-09,delivered
ORD-008143,Linda Johnson,1938.61,2023-03-12,shipped
ORD-008144,Linda Miller,906.77,2023-06-01,cancelled
ORD-008145,Thomas Williams,1802.8,2023-12-10,cancelled
ORD-008146,Jennifer Martinez,221.0,2024-11-02,shipped
ORD-008147,David Garcia,800.14,2023-12-28,shipped
ORD-008148,Patricia Williams,1089.89,2023-09-29,shipped
ORD-008149,Joseph Garcia,1467.72,2023-03-21,cancelled
ORD-008150,David Garcia,1118.57,2023-10-11,shipped
ORD-008151,Linda Williams,36576.74,2023-07-15,pending
ORD-008152,Michael Smith,1201.2,2023-06-25,pending
ORD-008153,Barbara Garcia,983.06,2023-06-23,cancelled
ORD-008154,David Jones,312.16,2024-06-18,shipped
ORD-008155,Susan Jones,572.96,2023-11-01,shipped
ORD-008156,William Miller,88.37,2024-04-01,shipped
ORD-008157,Michael Rodriguez,1223.03,2024-04-10,delivered
ORD-008158,Sarah Martinez,498.07,2023-12-09,delivered
ORD-008159,Mary Miller,89.1,2024-02-26,delivered
ORD-008160,Charles Smith,1448.87,2024-05-18,shipped
ORD-008161,Richard Garcia,1362.87,2023-02-19,cancelled
ORD-008162,Susan Johnson,1427.8,2023-06-15,shipped
ORD-008163,Charles Miller,68.84,2023-02-04,pending
ORD-008164,Susan Garcia,187.79,2024-02-20,pending
ORD-008165,Sarah Johnson,39.57,2024-07-04,cancelled
ORD-008166,Jennifer Brown,955.64,2023-11-06,shipped
ORD-008167,William Martinez,1992.04,2023-11-15,cancelled
ORD-008168,David Miller,1326.63,2024-01-04,delivered
ORD-008169,Patricia Davis,931.26,2024-03-06,shipped
ORD-008170,Charles Davis,404.47,2023-05-22,cancelled
ORD-008171,Sarah Davis,13974.63,2023-05-19,cancelled
ORD-008172,Robert Jones,22743.15,2024-10-01,delivered
ORD-008173,Karen Rodriguez,605.83,2023-04-06,delivered
ORD-008174,Elizabeth Martinez,350.79,2024-07-30,delivered
ORD-008175,Linda Smith,1175.82,2024-02-07,shipped
ORD-008176,Elizabeth Jones,1285.05,2024-03-05,pending
ORD-008177,John Garcia,1524.76,2024-08-27,cancelled
ORD-008178,Mary Miller,1752.71,2024-07-01,delivered
ORD-008179,James Jones,46474.27,2024-05-06,delivered
ORD-008180,Richard Brown,61.42,2024-07-15,cancelled
ORD-008181,Michael Garcia,400.89,2024-08-18,delivered
ORD-008182,Richard Davis,1665.86,2024-06-05,pending
ORD-008183,Thomas Davis,561.91,2023-09-07,cancelled
ORD-008184,Joseph Rodriguez,1433.19,2023-12-10,shipped
ORD-008185,James Williams,576.98,2024-09-14,shipped
ORD-008186,John Brown,1271.4,2024-01-28,cancelled
ORD-008187,David Martinez,1283.27,2024-09-04,delivered
ORD-008188,Patricia Smith,1487.35,2023-05-09,shipped
ORD-008189,Richard Brown,677.52,2024-11-15,pending
ORD-008190,Charles Jones,193.95,2023-04-29,delivered
ORD-008191,Linda Williams,199.15,2023-05-14,shipped
ORD-008192,John Rodriguez,1762.99,2024-04-23,pending
ORD-008193,William Smith,496.85,2023-12-19,shipped
ORD-008194,David Miller,13466.2,2024-10-10,delivered
ORD-008195,David Miller,383.63,2023-06-20,pending
ORD-008196,David Smith,1524.05,2023-04-20,delivered
ORD-008197,David Williams,1787.54,2023-08-01,cancelled
ORD-008198,Patricia Brown,929.38,2023-07-19,shipped
ORD-008199,David Miller,1083.95,2023-11-11,pending
ORD-008200,Susan Smith,184.27,2023-03-08,shipped
ORD-008201,William Smith,202.32,2023-05-06,shipped
ORD-008202,Elizabeth Martinez,1473.77,2024-08-22,cancelled
ORD-008203,Linda Williams,1127.65,2023-11-10,cancelled
ORD-008204,Michael Williams,309.73,2023-12-31,shipped
ORD-008205,James Garcia,989.32,2023-05-14,cancelled
ORD-008206,Mary Miller,292.86,2024-10-22,shipped
ORD-008207,James Smith,115.86,2023-07-29,pending
ORD-008208,Elizabeth Miller,25698.93,2023-09-08,shipped
ORD-008209,Mary Garcia,1178.12,2023-12-19,delivered
ORD-008210,Patricia Smith,1988.39,2024-06-04,shipped
ORD-008211,Jennifer Brown,319.34,2024-04-07,pending
ORD-008212,Joseph Johnson,1610.93,2023-10-18,shipped
ORD-008213,Susan Miller,421.72,2024-06-28,pending
ORD-008214,Mary Williams,1234.59,2023-05-05,pending
ORD-008215,John Williams,1166.92,2023-08-10,pending
ORD-008216,Jennifer Smith,284.44,2023-03-15,cancelled
ORD-008217,Patricia Jones,1149.01,2023-09-09,cancelled
ORD-008218,Karen Rodriguez,1798.68,2023-04-19,cancelled
